Animal Number,Group Number,Days In Milk,Lactation Number,Date,Parlor Name,Parlor Number,Session Number,Batch Number,MPC Number,Id Time,Begin Time,Milk duration (mm:ss),End Time,Yield,Rel. Yield (%),Yield First 2 Min.,ECM Yield,Low Yield,Second Lap
4575,2,48,1,5/18/2017,Parlor1,1,3,0,7,,5/18/2017 4:26 PM,03:05,4:29 PM,0.00,0.00,1.53,,Unchecked,Unchecked
4582,3,52,1,5/18/2017,Parlor1,1,3,0,8,,5/18/2017 4:27 PM,04:03,4:31 PM,0.00,0.00,1.98,,Unchecked,Unchecked
4587,4,60,1,5/19/2017,Parlor1,1,1,1,3,,5/19/2017 8:19 AM,09:34,8:28 AM,5.67,49.00,0.90,,Checked,Unchecked
5407,4,56,1,5/19/2017,Parlor1,1,1,1,4,,5/19/2017 8:19 AM,10:55,8:30 AM,9.87,68.00,0.85,,Checked,Unchecked
4548,4,57,1,5/19/2017,Parlor1,1,1,1,2,,5/19/2017 8:18 AM,13:19,8:32 AM,14.73,117.00,1.93,,Unchecked,Unchecked
4583,4,58,1,5/19/2017,Parlor1,1,1,1,1,,5/19/2017 8:18 AM,09:04,8:27 AM,11.53,111.00,2.68,,Unchecked,Unchecked
4573,4,55,1,5/19/2017,Parlor1,1,1,2,8,,5/19/2017 8:23 AM,06:47,8:30 AM,2.68,60.00,0.00,,Checked,Unchecked
4550,4,56,1,5/19/2017,Parlor1,1,1,3,6,,5/19/2017 8:50 AM,20:07,9:10 AM,15.18,231.00,1.40,,Unchecked,Unchecked
4546,4,57,1,5/19/2017,Parlor1,1,1,2,6,,5/19/2017 8:22 AM,13:15,8:35 AM,12.92,104.00,1.45,,Unchecked,Unchecked
4581,4,57,1,5/19/2017,Parlor1,1,1,2,5,,5/19/2017 8:22 AM,22:38,8:44 AM,16.36,136.00,0.80,,Unchecked,Unchecked
4551,3,52,1,5/19/2017,Parlor1,1,1,4,3,,5/19/2017 8:39 AM,09:01,8:48 AM,13.32,107.00,2.98,,Unchecked,Unchecked
4535,3,52,1,5/19/2017,Parlor1,1,1,4,4,,5/19/2017 8:39 AM,06:50,8:46 AM,6.57,87.00,1.50,,Unchecked,Unchecked
4066,3,55,1,5/19/2017,Parlor1,1,1,4,2,,5/19/2017 8:39 AM,12:17,8:51 AM,9.89,75.00,0.90,,Checked,Unchecked
4065,4,60,1,5/19/2017,Parlor1,1,1,4,1,,5/19/2017 8:39 AM,01:37,8:40 AM,1.05,37.00,1.10,,Checked,Unchecked
4525,3,52,1,5/19/2017,Parlor1,1,1,3,8,,5/19/2017 8:58 AM,11:45,9:10 AM,10.42,101.00,1.73,,Unchecked,Unchecked
5402,2,51,1,5/19/2017,Parlor1,1,1,3,7,,5/19/2017 8:57 AM,03:26,9:01 AM,3.00,57.00,2.20,,Checked,Unchecked
5403,3,53,1,5/19/2017,Parlor1,1,1,3,5,,5/19/2017 8:49 AM,06:24,8:56 AM,12.27,126.00,3.83,,Unchecked,Unchecked
4582,3,52,1,5/19/2017,Parlor1,1,1,5,3,,5/19/2017 9:00 AM,08:28,9:08 AM,13.34,110.00,2.40,,Unchecked,Unchecked
4537,2,48,1,5/19/2017,Parlor1,1,1,5,4,,5/19/2017 9:00 AM,05:49,9:06 AM,7.35,130.00,3.73,,Unchecked,Unchecked
5409,3,53,1,5/19/2017,Parlor1,1,1,5,2,,5/19/2017 8:56 AM,06:51,9:02 AM,12.05,106.00,2.55,,Unchecked,Unchecked
4586,2,55,1,5/19/2017,Parlor1,1,1,5,1,,5/19/2017 8:55 AM,08:09,9:03 AM,7.38,102.00,1.78,,Unchecked,Unchecked
4577,2,48,1,5/19/2017,Parlor1,1,1,6,3,,5/19/2017 9:18 AM,10:37,9:28 AM,5.36,107.00,0.95,,Unchecked,Unchecked
4585,2,50,1,5/19/2017,Parlor1,1,1,6,4,,5/19/2017 9:18 AM,05:58,9:24 AM,12.91,115.00,4.98,,Unchecked,Unchecked
4545,2,47,1,5/19/2017,Parlor1,1,1,6,2,,5/19/2017 9:18 AM,08:13,9:26 AM,12.05,130.00,2.40,,Unchecked,Unchecked
4528,2,45,1,5/19/2017,Parlor1,1,1,6,1,,5/19/2017 9:17 AM,02:17,9:20 AM,1.84,84.00,1.83,,Unchecked,Unchecked
4575,2,48,1,5/19/2017,Parlor1,1,1,7,7,,5/19/2017 9:24 AM,12:19,9:36 AM,10.90,128.00,1.33,,Unchecked,Unchecked
5408,5,44,1,5/19/2017,Parlor1,1,1,7,6,,5/19/2017 9:23 AM,04:46,9:28 AM,6.23,168.00,2.23,,Unchecked,Unchecked
4536,2,51,1,5/19/2017,Parlor1,1,1,7,5,,5/19/2017 9:23 AM,08:09,9:31 AM,11.53,94.00,2.83,,Unchecked,Unchecked
4548,4,57,1,5/19/2017,Parlor1,1,2,1,3,,5/19/2017 12:55 PM,07:08,1:02 PM,6.73,181.00,1.95,,Unchecked,Unchecked
4583,4,58,1,5/19/2017,Parlor1,1,2,1,4,,5/19/2017 12:56 PM,08:23,1:04 PM,4.31,140.00,0.00,,Unchecked,Unchecked
5407,4,56,1,5/19/2017,Parlor1,1,2,1,2,,5/19/2017 12:55 PM,08:04,1:03 PM,7.05,167.00,1.25,,Unchecked,Unchecked
4573,4,55,1,5/19/2017,Parlor1,1,2,1,1,,5/19/2017 12:55 PM,04:25,12:59 PM,2.09,163.00,0.80,,Unchecked,Unchecked
4546,4,57,1,5/19/2017,Parlor1,1,2,2,8,,5/19/2017 1:02 PM,06:39,1:09 PM,5.11,142.00,0.00,,Unchecked,Unchecked
4065,4,60,1,5/19/2017,Parlor1,1,2,2,7,,5/19/2017 1:02 PM,04:18,1:06 PM,2.80,200.00,0.38,,Unchecked,Unchecked
4550,4,56,1,5/19/2017,Parlor1,1,2,2,6,,5/19/2017 1:01 PM,08:12,1:09 PM,5.78,174.00,0.75,,Unchecked,Unchecked
4581,4,57,1,5/19/2017,Parlor1,1,2,2,5,,5/19/2017 1:01 PM,12:19,1:13 PM,4.96,142.00,0.80,,Unchecked,Unchecked
5409,3,53,1,5/19/2017,Parlor1,1,2,3,3,,5/19/2017 1:11 PM,03:23,1:15 PM,4.06,134.00,2.28,,Unchecked,Unchecked
4586,2,55,1,5/19/2017,Parlor1,1,2,3,4,,5/19/2017 1:12 PM,03:24,1:15 PM,2.04,105.00,1.23,,Unchecked,Unchecked
5402,2,51,1,5/19/2017,Parlor1,1,2,3,2,,5/19/2017 1:11 PM,02:21,1:13 PM,2.20,157.00,2.18,,Unchecked,Unchecked
4551,3,52,1,5/19/2017,Parlor1,1,2,3,1,,5/19/2017 1:11 PM,04:57,1:15 PM,5.33,149.00,2.80,,Unchecked,Unchecked
4560,3,54,1,5/19/2017,Parlor1,1,2,4,8,,5/19/2017 1:18 PM,05:55,1:24 PM,4.79,29.00,0.95,,Checked,Unchecked
4535,3,52,1,5/19/2017,Parlor1,1,2,4,7,,5/19/2017 1:18 PM,06:46,1:24 PM,2.14,95.00,0.53,,Unchecked,Unchecked
4525,3,52,1,5/19/2017,Parlor1,1,2,4,6,,5/19/2017 1:17 PM,04:07,1:21 PM,3.02,106.00,1.28,,Unchecked,Unchecked
5403,3,53,1,5/19/2017,Parlor1,1,2,4,5,,5/19/2017 1:17 PM,03:20,1:20 PM,3.79,136.00,2.70,,Unchecked,Unchecked
4066,3,55,1,5/19/2017,Parlor1,1,2,5,1,,5/19/2017 1:23 PM,07:35,1:30 PM,5.21,130.00,1.05,,Unchecked,Unchecked
4537,2,48,1,5/19/2017,Parlor1,1,2,6,8,,5/19/2017 1:34 PM,03:50,1:38 PM,3.56,215.00,2.65,,Unchecked,Unchecked
4536,2,51,1,5/19/2017,Parlor1,1,2,6,7,,5/19/2017 1:34 PM,04:23,1:39 PM,5.40,166.00,2.80,,Unchecked,Unchecked
4528,2,45,1,5/19/2017,Parlor1,1,2,6,6,,5/19/2017 1:34 PM,04:56,1:39 PM,0.90,152.00,0.88,,Unchecked,Unchecked
4545,2,47,1,5/19/2017,Parlor1,1,2,6,5,,5/19/2017 1:34 PM,04:21,1:38 PM,4.56,193.00,1.95,,Unchecked,Unchecked
4575,2,48,1,5/19/2017,Parlor1,1,2,7,3,,5/19/2017 1:40 PM,09:47,1:50 PM,2.94,136.00,1.05,,Unchecked,Unchecked
4585,2,50,1,5/19/2017,Parlor1,1,2,7,4,,5/19/2017 1:41 PM,02:43,1:44 PM,3.88,133.00,3.60,,Unchecked,Unchecked
4582,3,52,1,5/19/2017,Parlor1,1,2,7,2,,5/19/2017 1:39 PM,04:31,1:44 PM,4.71,138.00,1.10,,Unchecked,Unchecked
4577,2,48,1,5/19/2017,Parlor1,1,2,7,1,,5/19/2017 1:39 PM,03:36,1:43 PM,2.03,147.00,1.08,,Unchecked,Unchecked
5408,5,44,1,5/19/2017,Parlor1,1,2,8,6,,5/19/2017 1:46 PM,03:08,1:49 PM,2.60,252.00,1.73,,Unchecked,Unchecked
4587,4,60,1,5/19/2017,Parlor1,1,2,8,5,,5/19/2017 1:48 PM,07:04,1:55 PM,2.02,50.00,0.60,,Checked,Unchecked
4573,4,55,1,5/19/2017,Parlor1,1,3,1,3,,5/19/2017 3:45 PM,03:06,3:48 PM,1.07,133.00,0.85,,Unchecked,Unchecked
4548,4,57,1,5/19/2017,Parlor1,1,3,1,4,,5/19/2017 3:45 PM,05:40,3:51 PM,3.15,138.00,1.00,,Unchecked,Unchecked
4583,4,58,1,5/19/2017,Parlor1,1,3,1,2,,5/19/2017 3:45 PM,04:55,3:50 PM,2.78,148.00,1.40,,Unchecked,Unchecked
5407,4,56,1,5/19/2017,Parlor1,1,3,1,1,,5/19/2017 3:45 PM,05:06,3:50 PM,3.51,135.00,1.25,,Unchecked,Unchecked
4525,3,52,1,5/19/2017,Parlor1,1,3,4,8,,5/19/2017 4:04 PM,04:42,4:09 PM,2.38,45.00,0.03,,Checked,Unchecked
4560,3,54,1,5/19/2017,Parlor1,1,3,4,7,,5/19/2017 3:52 PM,06:35,3:59 PM,2.26,29.00,0.28,,Checked,Unchecked
4586,2,55,1,5/19/2017,Parlor1,1,3,4,6,,5/19/2017 3:52 PM,03:20,3:55 PM,1.41,38.00,1.08,,Checked,Unchecked
5409,3,53,1,5/19/2017,Parlor1,1,3,4,5,,5/19/2017 3:52 PM,02:36,3:55 PM,2.32,40.00,2.25,,Checked,Unchecked
5402,2,51,1,5/19/2017,Parlor1,1,3,3,3,,5/19/2017 3:58 PM,02:02,4:00 PM,0.94,96.00,0.98,,Unchecked,Unchecked
5403,3,53,1,5/19/2017,Parlor1,1,3,3,4,,5/19/2017 3:59 PM,02:58,4:02 PM,2.31,132.00,1.98,,Unchecked,Unchecked
4535,3,52,1,5/19/2017,Parlor1,1,3,3,2,,5/19/2017 3:58 PM,06:41,4:04 PM,2.24,165.00,0.43,,Unchecked,Unchecked
4577,2,48,1,5/19/2017,Parlor1,1,3,5,3,,5/19/2017 4:15 PM,07:14,4:22 PM,1.34,163.00,0.88,,Unchecked,Unchecked
4582,3,52,1,5/19/2017,Parlor1,1,3,5,4,,5/19/2017 4:15 PM,08:44,4:24 PM,2.53,133.00,1.63,,Unchecked,Unchecked
4528,2,45,1,5/19/2017,Parlor1,1,3,5,2,,5/19/2017 4:14 PM,01:39,4:16 PM,0.79,213.00,0.78,,Unchecked,Unchecked
4066,3,55,1,5/19/2017,Parlor1,1,3,5,1,,5/19/2017 4:14 PM,05:17,4:19 PM,2.28,95.00,0.58,,Unchecked,Unchecked
4585,2,50,1,5/19/2017,Parlor1,1,3,6,8,,5/19/2017 4:24 PM,02:37,4:27 PM,2.40,132.00,2.28,,Unchecked,Unchecked
4575,2,48,1,5/19/2017,Parlor1,1,3,6,7,,5/19/2017 4:23 PM,07:24,4:31 PM,1.98,143.00,0.03,,Unchecked,Unchecked
4536,2,51,1,5/19/2017,Parlor1,1,3,6,6,,5/19/2017 4:23 PM,04:38,4:28 PM,2.71,123.00,1.70,,Unchecked,Unchecked
4537,2,48,1,5/19/2017,Parlor1,1,3,6,5,,5/19/2017 4:22 PM,07:39,4:30 PM,1.71,167.00,1.25,,Unchecked,Unchecked
4587,4,60,1,5/19/2017,Parlor1,1,3,7,3,,5/19/2017 4:33 PM,11:28,4:45 PM,2.98,151.00,0.35,,Unchecked,Unchecked
5408,5,44,1,5/19/2017,Parlor1,1,3,7,2,,5/19/2017 4:31 PM,03:05,4:35 PM,1.53,239.00,1.25,,Unchecked,Unchecked
4545,2,47,1,5/19/2017,Parlor1,1,3,7,1,,5/19/2017 4:31 PM,05:08,4:36 PM,2.72,167.00,1.13,,Unchecked,Unchecked
4065,4,60,1,5/19/2017,Parlor1,1,3,0,8,,5/19/2017 3:48 PM,01:37,3:50 PM,1.44,0.00,0.05,,Unchecked,Unchecked
4546,4,57,1,5/19/2017,Parlor1,1,3,0,7,,5/19/2017 3:48 PM,12:17,4:00 PM,9.58,0.00,0.80,,Unchecked,Unchecked
4550,4,56,1,5/19/2017,Parlor1,1,3,0,5,,5/19/2017 3:48 PM,06:11,3:54 PM,6.57,0.00,0.50,,Unchecked,Unchecked
4551,3,52,1,5/19/2017,Parlor1,1,3,0,1,,5/19/2017 3:57 PM,07:35,4:05 PM,9.56,0.00,2.18,,Unchecked,Unchecked
4581,4,57,1,5/19/2017,Parlor1,1,3,0,6,,5/19/2017 3:48 PM,14:23,4:02 PM,6.19,0.00,0.50,,Unchecked,Unchecked
4586,2,55,1,5/20/2017,Parlor1,1,1,1,8,,5/20/2017 8:45 AM,10:27,8:55 AM,17.08,238.00,0.00,,Unchecked,Unchecked
4535,3,52,1,5/20/2017,Parlor1,1,1,1,7,,5/20/2017 8:45 AM,10:47,8:55 AM,5.99,78.00,0.00,,Checked,Unchecked
5409,3,53,1,5/20/2017,Parlor1,1,1,1,6,,5/20/2017 8:44 AM,11:42,8:55 AM,11.39,100.00,0.00,,Unchecked,Unchecked
4551,3,52,1,5/20/2017,Parlor1,1,1,1,5,,5/20/2017 8:43 AM,11:58,8:55 AM,26.56,194.00,0.00,,Unchecked,Unchecked
4546,4,57,1,5/20/2017,Parlor1,1,1,2,3,,5/20/2017 8:24 AM,10:18,8:35 AM,12.50,93.00,2.15,,Unchecked,Unchecked
4581,4,57,1,5/20/2017,Parlor1,1,1,2,4,,5/20/2017 8:51 AM,04:42,8:56 AM,15.29,111.00,0.50,,Unchecked,Unchecked
4065,4,60,1,5/20/2017,Parlor1,1,1,2,2,,5/20/2017 8:23 AM,01:39,8:25 AM,0.41,13.00,0.45,,Checked,Unchecked
4550,4,56,1,5/20/2017,Parlor1,1,1,2,1,,5/20/2017 8:23 AM,12:42,8:36 AM,14.11,104.00,1.25,,Unchecked,Unchecked
4560,3,54,1,5/20/2017,Parlor1,1,1,3,8,,5/20/2017 9:03 AM,11:57,9:15 AM,14.03,95.00,1.83,,Unchecked,Unchecked
4525,3,52,1,5/20/2017,Parlor1,1,1,3,7,,5/20/2017 9:01 AM,14:12,9:15 AM,10.60,101.00,2.08,,Unchecked,Unchecked
4066,3,55,1,5/20/2017,Parlor1,1,1,3,6,,5/20/2017 9:01 AM,13:02,9:14 AM,11.62,89.00,1.58,,Unchecked,Unchecked
5403,3,53,1,5/20/2017,Parlor1,1,1,3,5,,5/20/2017 9:01 AM,06:31,9:07 AM,11.69,115.00,4.00,,Unchecked,Unchecked
4537,2,48,1,5/20/2017,Parlor1,1,1,4,8,,5/20/2017 9:23 AM,07:23,9:30 AM,7.91,127.00,4.30,,Unchecked,Unchecked
4536,2,51,1,5/20/2017,Parlor1,1,1,4,7,,5/20/2017 9:23 AM,09:43,9:33 AM,12.76,102.00,0.20,,Unchecked,Unchecked
4575,2,48,1,5/20/2017,Parlor1,1,1,4,6,,5/20/2017 9:22 AM,09:27,9:31 AM,10.69,126.00,1.88,,Unchecked,Unchecked
5402,2,51,1,5/20/2017,Parlor1,1,1,4,5,,5/20/2017 9:22 AM,03:11,9:25 AM,3.59,74.00,2.88,,Checked,Unchecked
4585,2,50,1,5/20/2017,Parlor1,1,1,5,3,,5/20/2017 9:28 AM,08:38,9:37 AM,12.76,113.00,5.38,,Unchecked,Unchecked
4545,2,47,1,5/20/2017,Parlor1,1,1,5,4,,5/20/2017 9:28 AM,10:00,9:38 AM,13.10,137.00,2.38,,Unchecked,Unchecked
4582,3,52,1,5/20/2017,Parlor1,1,1,5,2,,5/20/2017 9:27 AM,17:05,9:44 AM,14.90,121.00,0.03,,Unchecked,Unchecked
4528,2,45,1,5/20/2017,Parlor1,1,1,5,1,,5/20/2017 9:27 AM,02:36,9:29 AM,1.92,86.00,1.80,,Unchecked,Unchecked
4587,4,60,1,5/20/2017,Parlor1,1,1,6,7,,5/20/2017 9:47 AM,16:45,10:04 AM,10.71,98.00,1.18,,Unchecked,Unchecked
5408,5,44,1,5/20/2017,Parlor1,1,1,6,6,,5/20/2017 9:45 AM,09:08,9:54 AM,9.07,202.00,3.20,,Unchecked,Unchecked
4577,2,48,1,5/20/2017,Parlor1,1,1,6,5,,5/20/2017 10:07 AM,00:44,10:08 AM,4.99,86.00,1.18,,Unchecked,Unchecked
4548,4,57,1,5/20/2017,Parlor1,1,1,0,5,,5/20/2017 8:27 AM,06:11,8:33 AM,7.16,0.00,2.38,,Unchecked,Unchecked
4573,4,55,1,5/20/2017,Parlor1,1,1,0,7,,5/20/2017 8:28 AM,06:47,8:35 AM,2.24,0.00,0.65,,Unchecked,Unchecked
4583,4,58,1,5/20/2017,Parlor1,1,1,0,6,,5/20/2017 8:27 AM,14:35,8:42 AM,5.90,0.00,2.50,,Unchecked,Unchecked
5407,4,56,1,5/20/2017,Parlor1,1,1,0,8,,5/20/2017 8:28 AM,05:33,8:34 AM,7.31,0.00,1.13,,Unchecked,Unchecked
5407,4,56,1,5/20/2017,Parlor1,1,2,1,3,,5/20/2017 12:50 PM,07:16,12:58 PM,6.47,163.00,1.28,,Unchecked,Unchecked
4546,4,57,1,5/20/2017,Parlor1,1,2,1,4,,5/20/2017 12:51 PM,07:15,12:58 PM,6.04,159.00,1.40,,Unchecked,Unchecked
4065,4,60,1,5/20/2017,Parlor1,1,2,1,2,,5/20/2017 12:51 PM,05:46,12:57 PM,3.41,200.00,0.05,,Unchecked,Unchecked
4548,4,57,1,5/20/2017,Parlor1,1,2,1,1,,5/20/2017 12:50 PM,07:14,12:57 PM,6.75,173.00,1.78,,Unchecked,Unchecked
4573,4,55,1,5/20/2017,Parlor1,1,2,2,8,,5/20/2017 12:55 PM,04:14,12:59 PM,2.14,175.00,0.80,,Unchecked,Unchecked
4583,4,58,1,5/20/2017,Parlor1,1,2,2,7,,5/20/2017 12:54 PM,05:12,12:59 PM,4.64,144.00,2.40,,Unchecked,Unchecked
4581,4,57,1,5/20/2017,Parlor1,1,2,2,6,,5/20/2017 12:56 PM,10:12,1:06 PM,6.13,174.00,1.00,,Unchecked,Unchecked
4550,4,56,1,5/20/2017,Parlor1,1,2,2,5,,5/20/2017 12:54 PM,07:55,1:02 PM,6.25,162.00,1.05,,Unchecked,Unchecked
4535,3,52,1,5/20/2017,Parlor1,1,2,3,3,,5/20/2017 1:07 PM,03:51,1:11 PM,3.18,150.00,1.93,,Unchecked,Unchecked
5403,3,53,1,5/20/2017,Parlor1,1,2,3,4,,5/20/2017 1:07 PM,03:13,1:10 PM,4.25,162.00,3.43,,Unchecked,Unchecked
4551,3,52,1,5/20/2017,Parlor1,1,2,3,2,,5/20/2017 1:06 PM,04:16,1:11 PM,4.69,122.00,2.48,,Unchecked,Unchecked
5409,3,53,1,5/20/2017,Parlor1,1,2,3,1,,5/20/2017 1:07 PM,05:11,1:12 PM,4.04,127.00,0.03,,Unchecked,Unchecked
4525,3,52,1,5/20/2017,Parlor1,1,2,4,8,,5/20/2017 1:14 PM,06:46,1:21 PM,2.88,103.00,0.03,,Unchecked,Unchecked
4066,3,55,1,5/20/2017,Parlor1,1,2,4,7,,5/20/2017 1:14 PM,05:54,1:20 PM,4.04,117.00,1.03,,Unchecked,Unchecked
4560,3,54,1,5/20/2017,Parlor1,1,2,4,6,,5/20/2017 1:14 PM,07:18,1:21 PM,6.35,163.00,1.90,,Unchecked,Unchecked
5402,2,51,1,5/20/2017,Parlor1,1,2,4,5,,5/20/2017 1:13 PM,02:54,1:16 PM,2.62,225.00,2.33,,Unchecked,Unchecked
4545,2,47,1,5/20/2017,Parlor1,1,2,5,3,,5/20/2017 1:25 PM,29:18,1:54 PM,3.79,159.00,1.73,,Unchecked,Unchecked
4528,2,45,1,5/20/2017,Parlor1,1,2,5,4,,5/20/2017 1:27 PM,21:45,1:49 PM,1.81,200.00,1.38,,Unchecked,Unchecked
4536,2,51,1,5/20/2017,Parlor1,1,2,5,2,,5/20/2017 1:25 PM,25:27,1:50 PM,2.29,72.00,1.90,,Checked,Unchecked
4586,2,55,1,5/20/2017,Parlor1,1,2,5,1,,5/20/2017 1:25 PM,22:43,1:48 PM,0.50,23.00,1.73,,Checked,Unchecked
4575,2,48,1,5/20/2017,Parlor1,1,2,6,8,,5/20/2017 1:32 PM,04:13,1:36 PM,3.47,157.00,1.93,,Unchecked,Unchecked
4582,3,52,1,5/20/2017,Parlor1,1,2,6,7,,5/20/2017 1:31 PM,04:22,1:36 PM,4.25,135.00,2.08,,Unchecked,Unchecked
4585,2,50,1,5/20/2017,Parlor1,1,2,6,6,,5/20/2017 1:29 PM,02:29,1:31 PM,3.19,110.00,3.03,,Unchecked,Unchecked
4537,2,48,1,5/20/2017,Parlor1,1,2,6,5,,5/20/2017 1:29 PM,05:26,1:35 PM,3.72,229.00,2.98,,Unchecked,Unchecked
4065,4,60,1,5/20/2017,Parlor1,1,3,1,3,,5/20/2017 3:39 PM,04:18,3:43 PM,0.81,155.00,0.50,,Unchecked,Unchecked
5407,4,56,1,5/20/2017,Parlor1,1,3,1,4,,5/20/2017 3:38 PM,04:48,3:43 PM,3.40,134.00,1.20,,Unchecked,Unchecked
4546,4,57,1,5/20/2017,Parlor1,1,3,1,2,,5/20/2017 3:38 PM,04:56,3:43 PM,3.32,140.00,1.58,,Unchecked,Unchecked
4548,4,57,1,5/20/2017,Parlor1,1,3,1,1,,5/20/2017 3:38 PM,04:50,3:43 PM,3.40,137.00,1.45,,Unchecked,Unchecked
4587,4,60,1,5/20/2017,Parlor1,1,3,6,3,,5/20/2017 4:25 PM,07:34,4:33 PM,2.14,200.00,0.73,,Unchecked,Unchecked
4550,4,56,1,5/20/2017,Parlor1,1,3,2,7,,5/20/2017 3:41 PM,04:54,3:46 PM,2.91,124.00,0.90,,Unchecked,Unchecked
4573,4,55,1,5/20/2017,Parlor1,1,3,2,6,,5/20/2017 3:41 PM,01:39,3:43 PM,0.16,21.00,0.15,,Checked,Unchecked
4583,4,58,1,5/20/2017,Parlor1,1,3,2,5,,5/20/2017 3:41 PM,03:28,3:44 PM,2.24,112.00,1.55,,Unchecked,Unchecked
5403,3,53,1,5/20/2017,Parlor1,1,3,3,3,,5/20/2017 3:50 PM,02:45,3:52 PM,2.31,132.00,2.18,,Unchecked,Unchecked
4066,3,55,1,5/20/2017,Parlor1,1,3,3,4,,5/20/2017 3:50 PM,04:47,3:55 PM,2.49,116.00,0.98,,Unchecked,Unchecked
4551,3,52,1,5/20/2017,Parlor1,1,3,3,2,,5/20/2017 3:50 PM,02:34,3:53 PM,2.53,105.00,2.03,,Unchecked,Unchecked
4535,3,52,1,5/20/2017,Parlor1,1,3,3,1,,5/20/2017 3:50 PM,01:38,3:51 PM,0.19,14.00,0.25,,Checked,Unchecked
4536,2,51,1,5/20/2017,Parlor1,1,3,4,3,,5/20/2017 4:08 PM,05:55,4:14 PM,2.39,113.00,0.75,,Unchecked,Unchecked
4575,2,48,1,5/20/2017,Parlor1,1,3,4,4,,5/20/2017 4:08 PM,03:43,4:12 PM,1.97,142.00,1.18,,Unchecked,Unchecked
4545,2,47,1,5/20/2017,Parlor1,1,3,4,2,,5/20/2017 4:07 PM,03:18,4:11 PM,2.34,144.00,1.70,,Unchecked,Unchecked
4537,2,48,1,5/20/2017,Parlor1,1,3,4,1,,5/20/2017 4:08 PM,03:26,4:11 PM,1.80,174.00,1.38,,Unchecked,Unchecked
4586,2,55,1,5/20/2017,Parlor1,1,3,5,8,,5/20/2017 4:17 PM,04:54,4:22 PM,3.98,200.00,0.00,,Unchecked,Unchecked
4582,3,52,1,5/20/2017,Parlor1,1,3,5,7,,5/20/2017 4:16 PM,06:12,4:22 PM,5.66,200.00,0.00,,Unchecked,Unchecked
4585,2,50,1,5/20/2017,Parlor1,1,3,5,6,,5/20/2017 4:15 PM,06:24,4:22 PM,2.04,100.00,0.00,,Unchecked,Unchecked
4577,2,48,1,5/20/2017,Parlor1,1,3,5,5,,5/20/2017 4:15 PM,06:47,4:22 PM,0.51,22.00,0.00,,Checked,Unchecked
5408,5,44,1,5/20/2017,Parlor1,1,3,6,4,,5/20/2017 4:25 PM,03:00,4:28 PM,1.63,86.00,1.20,,Unchecked,Unchecked
4557,3,40,1,5/20/2017,Parlor1,1,3,6,2,,5/20/2017 4:24 PM,05:04,4:29 PM,3.58,100.00,0.65,,Unchecked,Unchecked
4528,2,45,1,5/20/2017,Parlor1,1,3,6,1,,5/20/2017 4:25 PM,01:39,4:26 PM,0.41,100.00,0.40,,Unchecked,Unchecked
4525,3,52,1,5/20/2017,Parlor1,1,3,0,8,,5/20/2017 4:02 PM,12:55,4:15 PM,5.36,0.00,0.03,,Unchecked,Unchecked
4560,3,54,1,5/20/2017,Parlor1,1,3,0,7,,5/20/2017 4:03 PM,13:00,4:16 PM,11.27,0.00,0.80,,Unchecked,Unchecked
5402,2,51,1,5/20/2017,Parlor1,1,3,0,5,,5/20/2017 4:01 PM,06:36,4:08 PM,2.44,0.00,1.73,,Unchecked,Unchecked
5409,3,53,1,5/20/2017,Parlor1,1,3,0,6,,5/20/2017 4:01 PM,09:04,4:10 PM,5.84,0.00,2.33,,Unchecked,Unchecked
796,,,,,,,,,,,,,,,,,,,
